date,project,user,usage,gb,tb,size,count,d,proj
2020-06-08,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-06-08,dp9,glr548,2807GB,2807.0,2.807,2844GB,1549104,,apept
2020-06-08,dp9,mjw548,357GB,357.0,0.357,357GB,24301,,
2020-06-08,dp9,dr8819,214GB,214.0,0.214,213GB,188760,,
2020-06-08,dp9,nwe548,4933MB,4.933,0.004933,5037MB,42708,,
2020-06-08,dp9,ycx548,9428GB,9428.0,9.428,9666GB,3522006,,aps4
2020-06-08,dp9,pjs548,39.8GB,39.8,0.0397999999999999,39.6GB,88976,,aps4
2020-06-08,dp9,mrd599,1025MB,1.025,0.001025,1025MB,19,,admin
2020-06-08,dp9,zhl548,342GB,342.0,0.342,342GB,160459,,
2020-06-08,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2020-06-08,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2020-06-08,dp9,ttl548,96.5GB,96.5,0.0965,94.7GB,343620,,c3
2020-06-08,dp9,zxs548,400GB,400.0,0.4,396GB,836782,,notsure
2020-06-08,dp9,as2291,1047GB,1047.0,1.047,1045GB,537866,,notsure
2020-06-08,dp9,gsd548,3182GB,3182.0,3.182,3181GB,411407,,
2020-06-08,dp9,hhz548,18.1TB,0.0181,18.1,21.1TB,1632134,,notsure
2020-06-08,dp9,hqz548,151GB,151.0,0.151,151GB,287,,
2020-06-08,dp9,ljr548,331GB,331.0,0.331,331GB,107830,,
2020-06-08,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2020-06-08,dp9,vvk548,4410GB,4410.0,4.41,4440GB,1495735,,urban
2020-06-08,dp9,xds548,2183GB,2183.0,2.183,2220GB,186233,,
2020-06-08,dp9,bxr548,367MB,0.367,0.000367,367MB,75,,
2020-06-08,dp9,cit548,3890GB,3890.0,3.89,3889GB,156767,,
2020-07-09,dp9,bxr548,367MB,0.367,0.000367,367MB,75,,
2020-07-09,dp9,axs548,7915MB,7.915,0.007915,7909MB,2993,,
2020-07-09,dp9,mjn548,1007GB,1007.0,1.007,991GB,3329506,,
2020-07-09,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-07-09,dp9,fs5892,11.8TB,0.0118,11.8,13.1TB,253659,,
2020-07-09,dp9,wml548,2605GB,2605.0,2.605,2623GB,358387,,admin
2020-07-09,dp9,dr8819,214GB,214.0,0.214,213GB,188760,,
2020-07-09,dp9,hqz548,151GB,151.0,0.151,151GB,287,,
2020-07-09,dp9,hhz548,18.2TB,0.0182,18.2,21.2TB,1639215,,notsure
2020-07-09,dp9,jb6931,332MB,0.332,0.000332,332MB,2,,
2020-07-09,dp9,vvk548,4460GB,4460.0,4.46,4490GB,1490226,,urban
2020-07-09,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-07-09,dp9,xds548,2193GB,2193.0,2.193,2230GB,207610,,
2020-07-09,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2020-07-09,dp9,cit548,3904GB,3904.0,3.904,3904GB,221911,,
2020-07-09,dp9,jrf548,2039GB,2039.0,2.039,2046GB,333337,,
2020-07-09,dp9,sjr548,1822GB,1822.0,1.822,1855GB,2125282,,c3
2020-07-09,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2020-07-09,dp9,jtl548,50.1TB,0.0501,50.1,52.2TB,5326277,,c3
2020-07-09,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2020-07-09,dp9,iib548,4068GB,4068.0,4.068,4659GB,2803574,,aps4
2020-07-09,dp9,slc548,198GB,198.0,0.198,198GB,132735,,c3
2020-07-09,dp9,ljr548,331GB,331.0,0.331,331GB,107830,,
2020-07-09,dp9,ttl548,96.5GB,96.5,0.0965,94.7GB,343620,,c3
2020-07-09,dp9,bf7468,1836kB,0.001836,1.836e-06,1832kB,2,,
2020-07-09,dp9,yxm548,1694GB,1694.0,1.694,1733GB,147106,,notsure
2020-07-09,dp9,mrd599,1025MB,1.025,0.001025,1025MB,19,,admin
2020-07-09,dp9,as2291,1377GB,1377.0,1.377,1373GB,858478,,notsure
2020-07-09,dp9,zxs548,400GB,400.0,0.4,397GB,834747,,notsure
2020-07-09,dp9,pjs548,39.8GB,39.8,0.0397999999999999,39.6GB,90698,,aps4
2020-07-09,dp9,zhl548,342GB,342.0,0.342,342GB,160459,,
2020-07-09,dp9,chs548,211GB,211.0,0.211,230GB,65080,,urban
2020-07-09,dp9,glr548,2894GB,2894.0,2.894,2930GB,1629051,,apept
2020-07-09,dp9,mxk548,7116GB,7116.0,7.116,7333GB,908212,,aps4
2020-07-09,dp9,ixd548,1485GB,1485.0,1.485,1484GB,499477,,notsure
2020-07-09,dp9,nwe548,4933MB,4.933,0.004933,5037MB,42708,,
2020-07-09,dp9,kkp548,465GB,465.0,0.465,465GB,513,,
2020-07-09,dp9,ycx548,9428GB,9428.0,9.428,9666GB,3522006,,aps4
2020-07-09,dp9,cnf599,30.9TB,0.0309,30.9,35.9TB,256592,,urban
2020-07-09,dp9,mjw548,357GB,357.0,0.357,357GB,24301,,
2020-07-09,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-07-09,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2020-07-09,dp9,gsd548,3224GB,3224.0,3.224,3223GB,422723,,
2020-12-05,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2020-12-05,dp9,mrd599,1.0GB,1.0,0.001,1.0GB,19,,admin
2020-12-05,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2020-12-05,dp9,ycx548,8.3TB,0.0083,8.3,8.6TB,2422563,,aps4
2020-12-05,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,147106,,notsure
2020-12-05,dp9,glr548,8.4TB,0.0084,8.4,8.4TB,1887150,,apept
2020-12-05,dp9,cnf599,5.1TB,0.0050999999999999,5.1,5.7TB,196442,,urban
2020-12-05,dp9,ljr548,331.3GB,331.3,0.3313,331.0GB,107833,,
2020-12-05,dp9,hhz548,15.3TB,0.0153,15.3,18.3TB,1447591,,notsure
2020-12-05,dp9,zxs548,417.3GB,417.3,0.4173,413.7GB,1075030,,notsure
2020-12-05,dp9,mjn548,1007.4GB,1007.4,1.0074,990.9GB,3373653,,
2020-12-05,dp9,jtl548,1.8TB,0.0018,1.8,1.8TB,2013888,,c3
2020-12-05,dp9,iib548,1.5TB,0.0015,1.5,1.5TB,2734480,,aps4
2020-12-05,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2020-12-05,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-12-05,dp9,zhl548,342.5GB,342.5,0.3425,342.1GB,160459,,
2020-12-05,dp9,ixd548,1.6TB,0.0016,1.6,1.6TB,459979,,notsure
2020-12-05,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,368973,,admin
2020-12-05,dp9,bxr548,367.2MB,0.3671999999999999,0.0003672,367.1MB,75,,
2020-12-05,dp9,ttl548,96.5GB,96.5,0.0965,94.7GB,343619,,c3
2020-12-05,dp9,pjs548,41.9GB,41.9,0.0419,41.7GB,98863,,aps4
2020-12-05,dp9,gsd548,3.1TB,0.0031,3.1,3.1TB,351552,,
2020-12-05,dp9,sjr548,2.5TB,0.0025,2.5,2.5TB,2587582,,c3
2020-12-05,dp9,vvk548,4.2TB,0.0042,4.2,4.2TB,1111072,,urban
2020-12-05,dp9,xds548,2.1TB,0.0021,2.1,2.1TB,207618,,
2020-12-05,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217326,,
2020-12-05,dp9,slc548,202.1GB,202.1,0.2021,202.0GB,133923,,c3
2020-12-05,dp9,jrf548,700.8GB,700.8,0.7008,700.3GB,207494,,
2020-12-05,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2020-12-05,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2020-12-05,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2020-12-05,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2020-12-05,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2020-12-05,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-12-05,dp9,nwe548,13.6GB,13.6,0.0136,13.7GB,45212,,
2020-12-05,dp9,chs548,209.1GB,209.1,0.2091,228.1GB,62720,,urban
2020-12-05,dp9,mxk548,3.3TB,0.0033,3.3,3.4TB,798961,,aps4
2020-12-05,dp9,fs5892,7.6GB,7.6,0.0076,7.1GB,124534,,
2020-12-05,dp9,as2291,2.0TB,0.002,2.0,2.0TB,1100643,,notsure
2020-12-05,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2020-12-05,dp9,bf7468,1.8MB,0.0018,1.8e-06,1.8MB,2,,
2020-12-05,dp9,dr8819,213.9GB,213.9,0.2139,212.9GB,189479,,
2020-12-05,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-04-05,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2021-04-05,dp9,mrd599,10.6GB,10.6,0.0106,10.6GB,175,,admin
2021-04-05,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2021-04-05,dp9,ycx548,962.2GB,962.2,0.9622,961.8GB,205558,,aps4
2021-04-05,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,147106,,notsure
2021-04-05,dp9,glr548,6.9TB,0.0069,6.9,6.9TB,2301512,,apept
2021-04-05,dp9,cnf599,8.2TB,0.0081999999999999,8.2,8.2TB,211996,,urban
2021-04-05,dp9,ljr548,331.2GB,331.2,0.3312,331.0GB,107833,,
2021-04-05,dp9,hhz548,18.4TB,0.0184,18.4,18.4TB,1447721,,notsure
2021-04-05,dp9,zxs548,427.9GB,427.9,0.4279,426.1GB,1245474,,notsure
2021-04-05,dp9,mjn548,999.6GB,999.6,0.9996,991.0GB,3395197,,
2021-04-05,dp9,jtl548,3.9TB,0.0039,3.9,3.9TB,2518413,,c3
2021-04-05,dp9,iib548,2.9TB,0.0029,2.9,3.6TB,2996477,,aps4
2021-04-05,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2021-04-05,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-04-05,dp9,zhl548,346.4GB,346.4,0.3464,346.1GB,160712,,
2021-04-05,dp9,ixd548,2.1TB,0.0021,2.1,2.1TB,518177,,notsure
2021-04-05,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,365245,,admin
2021-04-05,dp9,bxr548,367.2MB,0.3671999999999999,0.0003672,367.1MB,75,,
2021-04-05,dp9,ttl548,137.6GB,137.6,0.1376,136.8GB,343624,,c3
2021-04-05,dp9,pjs548,41.9GB,41.9,0.0419,41.7GB,98861,,aps4
2021-04-05,dp9,gsd548,10.5GB,10.5,0.0105,10.2GB,175919,,
2021-04-05,dp9,sjr548,2.6TB,0.0026,2.6,2.6TB,2659758,,c3
2021-04-05,dp9,vvk548,10.1TB,0.0101,10.1,10.1TB,1450659,,urban
2021-04-05,dp9,xds548,2.1TB,0.0021,2.1,2.1TB,207617,,
2021-04-05,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217412,,
2021-04-05,dp9,slc548,1.2TB,0.0012,1.2,1.2TB,306965,,c3
2021-04-05,dp9,jrf548,755.1GB,755.1,0.7551,754.6GB,207576,,
2021-04-05,dp9,sss548,66.7GB,66.7,0.0667,66.7GB,5780,,
2021-04-05,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2021-04-05,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2021-04-05,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2021-04-05,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2021-04-05,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-04-05,dp9,nwe548,13.7GB,13.7,0.0136999999999999,13.6GB,45209,,
2021-04-05,dp9,chs548,227.7GB,227.7,0.2276999999999999,227.6GB,59913,,urban
2021-04-05,dp9,mxk548,3.4TB,0.0034,3.4,3.4TB,881014,,aps4
2021-04-05,dp9,fs5892,16.8GB,16.8,0.0168,16.2GB,287391,,
2021-04-05,dp9,as2291,1.6TB,0.0016,1.6,1.6TB,1165966,,notsure
2021-04-05,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2021-04-05,dp9,dl9118,22.9GB,22.9,0.0229,22.9GB,4774,,ngms
2021-04-05,dp9,bf7468,4.0kB,4e-06,4e-09,4.0kB,2,,
2021-04-05,dp9,dr8819,73.6GB,73.6,0.0736,72.9GB,348115,,
2021-04-05,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-04-05,dp9,sb0446,152.9GB,152.9,0.1529,152.8GB,7172,,
2021-04-05,dp9,gl7525,394.5MB,0.3945,0.0003945,349.9MB,19839,,
2021-03-17,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2021-03-17,dp9,mrd599,1.0GB,1.0,0.001,1.0GB,19,,admin
2021-03-17,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2021-03-17,dp9,ycx548,962.2GB,962.2,0.9622,961.8GB,205558,,aps4
2021-03-17,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,147106,,notsure
2021-03-17,dp9,glr548,6.8TB,0.0068,6.8,6.9TB,2179897,,apept
2021-03-17,dp9,cnf599,8.2TB,0.0081999999999999,8.2,8.2TB,211996,,urban
2021-03-17,dp9,ljr548,331.2GB,331.2,0.3312,331.0GB,107833,,
2021-03-17,dp9,hhz548,18.4TB,0.0184,18.4,18.4TB,1447710,,notsure
2021-03-17,dp9,zxs548,427.9GB,427.9,0.4279,426.1GB,1245474,,notsure
2021-03-17,dp9,mjn548,999.5GB,999.5,0.9995,991.0GB,3391638,,
2021-03-17,dp9,jtl548,3.7TB,0.0037,3.7,3.7TB,2433605,,c3
2021-03-17,dp9,iib548,2.4TB,0.0024,2.4,2.4TB,2814685,,aps4
2021-03-17,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2021-03-17,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-03-17,dp9,zhl548,346.4GB,346.4,0.3464,346.1GB,160712,,
2021-03-17,dp9,ixd548,2.1TB,0.0021,2.1,2.1TB,518002,,notsure
2021-03-17,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,369879,,admin
2021-03-17,dp9,bxr548,367.2MB,0.3671999999999999,0.0003672,367.1MB,75,,
2021-03-17,dp9,ttl548,137.6GB,137.6,0.1376,136.8GB,343624,,c3
2021-03-17,dp9,pjs548,41.9GB,41.9,0.0419,41.7GB,98863,,aps4
2021-03-17,dp9,gsd548,10.5GB,10.5,0.0105,10.2GB,175919,,
2021-03-17,dp9,sjr548,2.6TB,0.0026,2.6,2.6TB,2628149,,c3
2021-03-17,dp9,vvk548,4.9TB,0.0049,4.9,4.9TB,1339219,,urban
2021-03-17,dp9,xds548,2.1TB,0.0021,2.1,2.1TB,207617,,
2021-03-17,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217403,,
2021-03-17,dp9,slc548,1.2TB,0.0012,1.2,1.2TB,304693,,c3
2021-03-17,dp9,jrf548,755.1GB,755.1,0.7551,754.6GB,207576,,
2021-03-17,dp9,sss548,66.7GB,66.7,0.0667,66.7GB,5780,,
2021-03-17,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2021-03-17,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2021-03-17,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2021-03-17,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2021-03-17,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-03-17,dp9,nwe548,13.7GB,13.7,0.0136999999999999,13.7GB,45212,,
2021-03-17,dp9,chs548,228.2GB,228.2,0.2282,228.1GB,63301,,urban
2021-03-17,dp9,mxk548,3.4TB,0.0034,3.4,3.4TB,831601,,aps4
2021-03-17,dp9,fs5892,13.4GB,13.4,0.0134,13.1GB,142740,,
2021-03-17,dp9,as2291,1.2TB,0.0012,1.2,1.2TB,1265307,,notsure
2021-03-17,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2021-03-17,dp9,dl9118,4.0kB,4e-06,4e-09,4.0kB,1,,ngms
2021-03-17,dp9,bf7468,4.0kB,4e-06,4e-09,4.0kB,2,,
2021-03-17,dp9,dr8819,73.6GB,73.6,0.0736,72.9GB,348115,,
2021-03-17,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-03-17,dp9,sb0446,152.9GB,152.9,0.1529,152.8GB,7172,,
2021-03-17,dp9,gl7525,394.5MB,0.3945,0.0003945,349.9MB,19839,,
2021-08-06,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2021-08-06,dp9,mrd599,10.6GB,10.6,0.0106,10.6GB,175,,admin
2021-08-06,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2021-08-06,dp9,ycx548,1.7TB,0.0017,1.7,1.7TB,317623,,aps4
2021-08-06,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,154342,,notsure
2021-08-06,dp9,glr548,7.2TB,0.0072,7.2,7.2TB,2633741,,apept
2021-08-06,dp9,cnf599,8.7TB,0.0087,8.7,9.3TB,246207,,urban
2021-08-06,dp9,ljr548,331.3GB,331.3,0.3313,331.0GB,107833,,
2021-08-06,dp9,hhz548,16.8TB,0.0168,16.8,19.7TB,1479169,,notsure
2021-08-06,dp9,zxs548,432.8GB,432.8,0.4328,429.2GB,1172972,,notsure
2021-08-06,dp9,mjn548,1007.8GB,1007.8,1.0078,991.2GB,3405105,,
2021-08-06,dp9,jtl548,6.4TB,0.0064,6.4,6.4TB,4885389,,c3
2021-08-06,dp9,iib548,2.9TB,0.0029,2.9,2.9TB,3307057,,aps4
2021-08-06,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2021-08-06,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-08-06,dp9,zhl548,346.4GB,346.4,0.3464,346.1GB,160712,,
2021-08-06,dp9,ixd548,2.4TB,0.0024,2.4,2.4TB,522485,,notsure
2021-08-06,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,366439,,admin
2021-08-06,dp9,bxr548,252.0GB,252.0,0.252,252.0GB,176,,
2021-08-06,dp9,ttl548,139.1GB,139.1,0.1391,137.3GB,343628,,c3
2021-08-06,dp9,pjs548,19.8GB,19.8,0.0198,19.6GB,72879,,aps4
2021-08-06,dp9,gsd548,6.2GB,6.2,0.0062,6.1GB,104312,,
2021-08-06,dp9,sjr548,2.9TB,0.0029,2.9,2.9TB,2540828,,c3
2021-08-06,dp9,vvk548,14.4TB,0.0144,14.4,14.4TB,1523309,,urban
2021-08-06,dp9,xds548,2.1TB,0.0021,2.1,2.1TB,207617,,
2021-08-06,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217164,,
2021-08-06,dp9,rad548,12.0kB,1.2e-05,1.2e-08,12.0kB,3,,notsure
2021-08-06,dp9,slc548,550.3GB,550.3,0.5502999999999999,550.1GB,188157,,c3
2021-08-06,dp9,jrf548,886.6GB,886.6,0.8866,886.2GB,207860,,
2021-08-06,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2021-08-06,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2021-08-06,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2021-08-06,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2021-08-06,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2021-08-06,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-08-06,dp9,nwe548,14.9GB,14.9,0.0149,15.0GB,69027,,
2021-08-06,dp9,chs548,208.6GB,208.6,0.2086,227.6GB,59913,,urban
2021-08-06,dp9,yxz548,71.8MB,0.0718,7.18e-05,71.8MB,8,,
2021-08-06,dp9,mxk548,5.6TB,0.0056,5.6,5.6TB,996587,,aps4
2021-08-06,dp9,fs5892,17.3GB,17.3,0.0173,16.5GB,288193,,
2021-08-06,dp9,as2291,4.7TB,0.0047,4.7,4.7TB,2152039,,notsure
2021-08-06,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2021-08-06,dp9,dl9118,36.3GB,36.3,0.0363,36.1GB,91104,,ngms
2021-08-06,dp9,bf7468,1.8MB,0.0018,1.8e-06,1.8MB,2,,
2021-08-06,dp9,dr8819,73.7GB,73.7,0.0737,72.9GB,348147,,
2021-08-06,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-08-06,dp9,sb0446,152.9GB,152.9,0.1529,152.8GB,7172,,
2021-08-06,dp9,gl7525,394.5MB,0.3945,0.0003945,349.9MB,19839,,
2020-07-27,dp9,ttl548,96.5GB,96.5,0.0965,94.7GB,343620,,c3
2020-07-27,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-07-27,dp9,cnf599,30.9TB,0.0309,30.9,35.9TB,256592,,urban
2020-07-27,dp9,xds548,2193GB,2193.0,2.193,2231GB,207638,,
2020-07-27,dp9,glr548,3164GB,3164.0,3.164,3200GB,1688545,,apept
2020-07-27,dp9,sjr548,1823GB,1823.0,1.823,1856GB,2113232,,c3
2020-07-27,dp9,jtl548,50.1TB,0.0501,50.1,52.2TB,5271246,,c3
2020-07-27,dp9,cit548,3911GB,3911.0,3.911,3910GB,222355,,
2020-07-27,dp9,as2291,1491GB,1491.0,1.491,1487GB,1028971,,notsure
2020-07-27,dp9,hqz548,151GB,151.0,0.151,151GB,287,,
2020-07-27,dp9,jrf548,2125GB,2125.0,2.125,2131GB,333356,,
2020-07-27,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2020-07-27,dp9,mxk548,7116GB,7116.0,7.116,7333GB,908228,,aps4
2020-07-27,dp9,chs548,211GB,211.0,0.211,230GB,65080,,urban
2020-07-27,dp9,mjw548,357GB,357.0,0.357,357GB,24301,,
2020-07-27,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2020-07-27,dp9,iib548,4068GB,4068.0,4.068,4659GB,2803575,,aps4
2020-07-27,dp9,hhz548,18.3TB,0.0183,18.3,21.3TB,1644611,,notsure
2020-07-27,dp9,zxs548,402GB,402.0,0.402,398GB,855051,,notsure
2020-07-27,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2020-07-27,dp9,ycx548,9428GB,9428.0,9.428,9666GB,3522006,,aps4
2020-07-27,dp9,ljr548,331GB,331.0,0.331,331GB,107830,,
2020-07-27,dp9,vvk548,4459GB,4459.0,4.459,4489GB,1489083,,urban
2020-07-27,dp9,fs5892,11.8TB,0.0118,11.8,13.1TB,253659,,
2020-07-27,dp9,dr8819,214GB,214.0,0.214,213GB,188760,,
2020-07-27,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2020-07-27,dp9,yxm548,1694GB,1694.0,1.694,1733GB,147106,,notsure
2020-07-27,dp9,jb6931,332MB,0.332,0.000332,332MB,2,,
2020-07-27,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-07-27,dp9,zhl548,342GB,342.0,0.342,342GB,160459,,
2020-07-27,dp9,wml548,2606GB,2606.0,2.606,2623GB,358482,,admin
2020-07-27,dp9,kkp548,465GB,465.0,0.465,465GB,513,,
2020-07-27,dp9,axs548,7915MB,7.915,0.007915,7909MB,2993,,
2020-07-27,dp9,mjn548,1007GB,1007.0,1.007,991GB,3329506,,
2020-07-27,dp9,bxr548,367MB,0.367,0.000367,367MB,75,,
2020-07-27,dp9,bf7468,1836kB,0.001836,1.836e-06,1832kB,2,,
2020-07-27,dp9,mrd599,1025MB,1.025,0.001025,1025MB,19,,admin
2020-07-27,dp9,slc548,198GB,198.0,0.198,198GB,132735,,c3
2020-07-27,dp9,pjs548,39.8GB,39.8,0.0397999999999999,39.6GB,90698,,aps4
2020-07-27,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-07-27,dp9,ixd548,1556GB,1556.0,1.556,1554GB,500603,,notsure
2020-07-27,dp9,gsd548,3224GB,3224.0,3.224,3223GB,422813,,
2020-07-27,dp9,nwe548,13.6GB,13.6,0.0136,13.7GB,45217,,
2020-11-20,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2020-11-20,dp9,mrd599,1.0GB,1.0,0.001,1.0GB,19,,admin
2020-11-20,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2020-11-20,dp9,ycx548,9.2TB,0.0092,9.2,9.4TB,3550277,,aps4
2020-11-20,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,147106,,notsure
2020-11-20,dp9,glr548,8.4TB,0.0084,8.4,8.4TB,1866983,,apept
2020-11-20,dp9,cnf599,5.1TB,0.0050999999999999,5.1,5.7TB,196442,,urban
2020-11-20,dp9,ljr548,331.3GB,331.3,0.3313,331.0GB,107830,,
2020-11-20,dp9,hhz548,15.6TB,0.0156,15.6,18.6TB,1507414,,notsure
2020-11-20,dp9,zxs548,416.0GB,416.0,0.416,412.5GB,1037306,,notsure
2020-11-20,dp9,mjn548,1007.4GB,1007.4,1.0074,990.9GB,3364918,,
2020-11-20,dp9,jtl548,5.6TB,0.0056,5.6,5.6TB,3778586,,c3
2020-11-20,dp9,iib548,1.5TB,0.0015,1.5,1.5TB,2731169,,aps4
2020-11-20,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2020-11-20,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-11-20,dp9,zhl548,342.5GB,342.5,0.3425,342.1GB,160459,,
2020-11-20,dp9,ixd548,1.6TB,0.0016,1.6,1.6TB,459641,,notsure
2020-11-20,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,368928,,admin
2020-11-20,dp9,bxr548,367.2MB,0.3671999999999999,0.0003672,367.1MB,75,,
2020-11-20,dp9,ttl548,96.5GB,96.5,0.0965,94.7GB,343619,,c3
2020-11-20,dp9,pjs548,41.9GB,41.9,0.0419,41.7GB,98863,,aps4
2020-11-20,dp9,gsd548,3.1TB,0.0031,3.1,3.1TB,351512,,
2020-11-20,dp9,sjr548,2.5TB,0.0025,2.5,2.5TB,2567746,,c3
2020-11-20,dp9,vvk548,4.2TB,0.0042,4.2,4.2TB,1110861,,urban
2020-11-20,dp9,xds548,2.1TB,0.0021,2.1,2.2TB,207658,,
2020-11-20,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217328,,
2020-11-20,dp9,slc548,199.6GB,199.6,0.1996,199.5GB,133667,,c3
2020-11-20,dp9,jrf548,700.8GB,700.8,0.7008,700.3GB,207494,,
2020-11-20,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2020-11-20,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2020-11-20,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2020-11-20,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2020-11-20,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2020-11-20,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-11-20,dp9,nwe548,13.6GB,13.6,0.0136,13.7GB,45212,,
